%time,field.data
1637942412125744398,8
1637942412125855620,9
1637942412125988989,10
1637942412126116798,11
1637942412126250429,12
1637942412126379134,13
1637942412126511680,14
1637942412126640014,16
1637942412126770433,SP1
1637942412126900783,SP2
1637942412127032177,SP3
1637942412127169370,SP4
1637942412127299292,SP5
1637942412127435769,SP6
1637942412127566419,SP7
1637942412127688612,SP8
1637942412127827097,SP9
1637942412127943463,SP10
1637942412128057250,SP11
1637942412128189275,SP12
1637942412128313986,1
1637942412128450660,2
1637942412128576758,3
1637942412128711369,4
1637942412128839176,5
1637942412128962172,6
1637942412129090101,7
1637942412129206939,8
1637942412129339904,9
1637942412129463520,10
1637942412129589700,11
1637942412129724212,12
1637942412129852151,13
1637942412129984330,14
1637942412130111878,15
